,price,rating,category,n_features,brand_name,capacity_value,capacity_unit,star_rating,has_star_rating,has_inverter,has_wifi,has_voice_control,has_app_control,smart_connectivity_score,model_year,is_recent_model,appliance_age,ac_split,ac_window,ac_pm25_filter,ac_hepa_filter,ac_auto_clean,ac_hot_and_cold,ac_copper_condenser,ac_Dehumidification,ac_Turbo Mode,ac_Self Diagnosis,ref_single_door,ref_multi_door,ref_chest_freezer,ref_side_door,ref_french_door,ref_double_door,ref_triple_door,ref_frost_free,ref_convertible,ref_door_alarm,ref_door_lock,ref_dispenser,ref_door_display,ref_mini,wm_fully_automatic,wm_semi_automatic,wm_with_dryer,wm_washer_only,wm_dryer_only,wm_front_load,wm_top_load,wm_inbuilt_heater,wm_quick_wash,wm_ss_tub,wm_child_lock,wm_shock_proof,wm_display
2260,14055,4.45,WashingMachine,10,whirlpool,8.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2261,15790,4.15,WashingMachine,11,onida,12.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2262,59994,4.7,WashingMachine,11,lg,15.0,kg,,0,1,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,1
2263,23852,4.05,WashingMachine,12,whirlpool,10.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,1,1,0
2264,12055,4.75,WashingMachine,12,haier,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2265,16500,4.55,WashingMachine,11,acer,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,0
2266,15790,4.05,WashingMachine,13,samsung,9.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,1,0,0,0
2267,12490,4.3,WashingMachine,11,lloyd,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
2268,15094,4.15,WashingMachine,11,lg,10.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2269,14122,4.65,WashingMachine,12,lg,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2270,31394,4.0,WashingMachine,14,ifb,9.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,1,1,0
2271,13710,4.6,WashingMachine,12,equator,2.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,1,0,0,1,0,0
2272,21060,4.45,WashingMachine,11,lloyd,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,1,1,1
2273,14490,4.2,WashingMachine,9,lloyd,9.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2274,18990,4.75,WashingMachine,10,lg,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,1
2275,20000,4.55,WashingMachine,10,bosch,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,0
2276,32573,4.65,WashingMachine,9,panasonic,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,0,1
2277,10990,4.7,WashingMachine,10,thomson,9.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2278,14994,4.3,WashingMachine,12,croma,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,0,1,1,0
2279,8490,4.45,WashingMachine,10,realme,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2280,17490,4.4,WashingMachine,12,whirlpool,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,1,0,0
2281,25390,4.25,WashingMachine,11,whirlpool,9.5,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,0,0,0
2282,32794,4.45,WashingMachine,11,lg,11.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,1,0,0
2283,7999,4.65,WashingMachine,9,realme,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2284,10590,4.2,WashingMachine,11,realme,8.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2285,11490,4.45,WashingMachine,12,samsung,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2286,19130,4.35,WashingMachine,10,panasonic,12.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2287,31990,4.2,WashingMachine,12,ifb,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,1,0,1
2288,12221,4.0,WashingMachine,9,lloyd,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
2289,20000,4.0,WashingMachine,10,godrej,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,1,0
2290,69490,4.35,WashingMachine,11,lg,9.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,1,1,0,1
2291,8486,4.2,WashingMachine,10,voltas,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2292,15263,4.1,WashingMachine,9,lloyd,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2293,13290,4.25,WashingMachine,12,realme,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,0
2294,18500,4.45,WashingMachine,9,lg,10.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2295,11118,4.0,WashingMachine,11,lg,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2296,22999,4.15,WashingMachine,11,voltas,14.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2297,15590,4.1,WashingMachine,13,haier,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,1,1,1,0
2298,11990,4.55,WashingMachine,11,lg,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2299,21790,4.15,WashingMachine,10,voltas,6.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,1
2300,30658,4.25,WashingMachine,11,samsung,8.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,1,0,1
2301,27890,4.1,WashingMachine,12,haier,8.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,1
2302,35490,4.3,WashingMachine,12,bosch,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,1,1,1
2303,34290,4.55,WashingMachine,9,samsung,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,1,1,1,1,0,0
2304,54090,4.25,WashingMachine,9,bosch,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,1
2305,15490,4.75,WashingMachine,10,lg,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2306,6644,4.05,WashingMachine,9,onida,9.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,1,0
2307,28990,4.55,WashingMachine,11,motorola,10.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,1,1,1
2308,12980,4.35,WashingMachine,10,godrej,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2309,14781,4.35,WashingMachine,11,samsung,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,1
2310,11790,4.25,WashingMachine,9,croma,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
2311,7499,4.7,WashingMachine,11,thomson,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2312,13900,4.3,WashingMachine,11,onida,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,1,0,1,0
2313,11630,4.4,WashingMachine,11,whirlpool,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2314,12730,4.0,WashingMachine,10,godrej,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2315,12850,4.65,WashingMachine,10,lg,6.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2316,34690,4.65,WashingMachine,10,lg,10.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,0,0,1
2317,16500,4.75,WashingMachine,12,whirlpool,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,1,0,0,1
2318,13290,4.0,WashingMachine,11,lloyd,8.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2319,11520,4.05,WashingMachine,10,haier,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,1,0,1,0
2320,15690,4.05,WashingMachine,10,haier,9.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2321,19982,4.25,WashingMachine,7,ifb,5.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,1,0,0,0
2322,28790,4.55,WashingMachine,10,whirlpool,8.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,0,0,0,1
2323,13579,4.35,WashingMachine,13,whirlpool,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2324,11994,4.4,WashingMachine,14,whirlpool,8.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2325,16990,4.55,WashingMachine,10,whirlpool,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,0,1
2326,56990,4.3,WashingMachine,11,bosch,12.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,0
2327,22913,4.65,WashingMachine,11,haier,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,1,1,1
2328,69990,4.05,WashingMachine,10,bosch,10.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,1,0,1,0,0,0
2329,16141,4.65,WashingMachine,11,voltas,10.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2330,16990,4.5,WashingMachine,10,haier,8.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2331,39590,4.45,WashingMachine,11,ifb,9.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,1
2332,36990,4.7,WashingMachine,11,ifb,11.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,0,0,1
2333,26490,4.3,WashingMachine,10,ifb,6.5,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,1
2334,23999,4.3,WashingMachine,13,godrej,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,1,1,0
2335,34990,4.75,WashingMachine,11,ifb,12.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,0,0,1
2336,38990,4.35,WashingMachine,11,ifb,12.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,0,0,1
2337,13240,4.0,WashingMachine,14,voltas,9.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2338,10900,4.75,WashingMachine,14,lloyd,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,1,0,1,1,0
2339,32900,4.3,WashingMachine,11,samsung,10.0,kg,,0,1,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,0,0,1
2340,35709,4.35,WashingMachine,10,ifb,11.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,0,0,1
2341,18740,4.45,WashingMachine,11,voltas,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,1,1,1
2342,20999,4.6,WashingMachine,10,lloyd,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,1,1,1
2343,69990,4.3,WashingMachine,12,lg,12.0,kg,,0,1,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,0
2344,105990,4.65,WashingMachine,13,lg,8.0,kg,,0,1,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,1
2345,12290,4.45,WashingMachine,12,lloyd,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2346,46990,4.75,WashingMachine,11,elextrolux,8.5,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,1,0,1,1,0,1
2347,175990,4.65,WashingMachine,11,lg,13.0,kg,,0,1,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,1
2348,15995,4.35,WashingMachine,11,voltas,14.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2349,16990,4.2,WashingMachine,11,voltas,14.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2350,17990,4.1,WashingMachine,13,bosch,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,1,1,1
2351,65490,4.15,WashingMachine,13,ifb,11.0,kg,,0,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,0,0,0,1
2352,12990,4.1,WashingMachine,10,ionstar,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,0,0,1
2353,54990,4.05,WashingMachine,11,ifb,11.0,kg,,0,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,1
2354,17650,4.4,WashingMachine,12,lg,9.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2355,24990,4.6,WashingMachine,10,ifb,8.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,0,0,1
2356,27290,4.35,WashingMachine,10,ifb,8.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,0,0,0
2357,47990,4.45,WashingMachine,11,electrolux,10.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,1
2358,33490,4.55,WashingMachine,10,haier,9.0,kg,,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,1
2359,5499,4.3,WashingMachine,12,dmr,3.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,1,0
2360,9990,4.05,WashingMachine,11,sansui,9.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2361,49900,4.55,WashingMachine,11,electrolux,10.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,1
2362,21616,4.35,WashingMachine,10,ifb,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,1,0,0
2363,23990,4.25,WashingMachine,12,voltas,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,0,1,1,1
2364,38590,4.1,WashingMachine,11,lg,10.0,kg,,0,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,0,0,1
2365,36990,4.35,WashingMachine,11,lg,11.0,kg,,0,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,0,0,1
2366,19760,4.45,WashingMachine,10,godrej,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,0,1,0,1
2367,7690,4.1,WashingMachine,11,sansui,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2368,14549,4.05,WashingMachine,11,voltas,14.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2369,22190,4.0,WashingMachine,10,lg,7.5,kg,,0,1,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,0,0,0
2370,9490,4.3,WashingMachine,11,sansui,9.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2371,6295,4.7,WashingMachine,12,reliance,7.5,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,1,1,0
2372,37335,4.25,WashingMachine,12,ifb,9.0,kg,,0,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,1
2373,15510,4.0,WashingMachine,13,bosch,11.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,1,1,0
2374,14355,4.0,WashingMachine,14,whirlpool,8.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,1,0
2375,19099,4.65,WashingMachine,13,voltas,10.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,1,1,1
2376,10490,4.1,WashingMachine,14,lloyd,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,1,0,1,1,0
2377,11449,4.75,WashingMachine,14,lloyd,9.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,1,0,1,1,0
2378,8099,4.4,WashingMachine,10,vw,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2379,63990,4.0,WashingMachine,12,samsung,12.0,kg,,0,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,0
2380,69990,4.6,WashingMachine,12,samsung,12.0,kg,,0,1,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,0
2381,9299,4.05,WashingMachine,11,summercool,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2382,20089,4.3,WashingMachine,13,godrej,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,1,1,1
2383,16990,4.15,WashingMachine,11,godrej,7.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,1,1,1
2384,35500,4.05,WashingMachine,12,ifb,8.0,kg,,0,0,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,1
2385,8999,4.4,WashingMachine,11,summercool,7.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,1,0
2386,34500,4.6,WashingMachine,11,ifb,11.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,0,0,1
2387,35977,4.3,WashingMachine,11,ifb,12.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,0,0,1
2388,39990,4.55,WashingMachine,11,ifb,9.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,1
2389,19790,4.0,WashingMachine,12,motorola,12.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,1
2390,14690,4.1,WashingMachine,12,motorola,9.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,1
2391,32970,4.4,WashingMachine,10,ifb,11.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,0,0,1
2392,59790,4.0,WashingMachine,11,ifb,10.0,kg,,0,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,0,0,0,1
2393,48890,4.65,WashingMachine,12,lg,12.0,kg,,0,1,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,0
2394,58990,4.65,WashingMachine,11,ifb,10.0,kg,,0,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,0,0,0,1
2395,23390,4.25,WashingMachine,11,samsung,8.0,kg,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,1,1,1
2396,27390,4.7,WashingMachine,11,whirlpool,10.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,1,1,1,1
2397,22640,4.5,WashingMachine,12,voltas,6.5,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,1,1,1
2398,60990,4.3,WashingMachine,11,lg,12.0,kg,,0,1,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,1
2399,19250,4.65,WashingMachine,10,haier,8.0,kg,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,1,1,1,1
2400,41990,4.15,WashingMachine,10,samsung,9.0,kg,,0,1,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,1,0,0,0
